College Name,Contact no,Email,Website,Address
"Oasis Institute of Health Science & Research Center Contact Number, Address & Location Map, Pune",020-64002030,oasisinstitute2005@gmail.com,http://oasiscollege.in/,"2nd floor,Todkar Garden,Above South Indian Bank,Bibwewadi - kondhawa road,Bibwewadi,Pune - 411037 INDIA"
"IIIT Delhi Contact Number, Address & Location Map, Delhi",+91-011-26907400,info@iiitd.ac.in,http://www.iiitd.ac.in/,"Okhla Industrial Estate,Phase III (Near Govind Puri Metro Station) New Delhi, India - 110020"
"Bharat Institute of Technology (BIT), Meerut Contact Number, Address & Location Map, Meerut","0121-2440308, 309,+91-7055100534 ,)+91-7055100530",admissions@bitmeerut.in,http://www.bitmeerut.edu.in,"NH-58, Partapur Bypass Meerut - 250103"
"NIPER Mohali Contact Number, Address & Location Map, Mohali",1722292000,cc@niper.ac.in,http://www.niper.ac.in/,"National Institute of Pharmaceutical Education and ResearchSector 67, S.A.S. Nagar - 160062, Punjab (INDIA)."
"Dev Bhoomi Uttarakhand University Contact Number, Address & Location Map, Dehradun",+91-135-2694241,Admission@dbgidoon.ac.in,http://www.dbgidoon.ac.in,"Dev Bhoomi Campus, Chakrata Road Navgaon, Manduwala, Dehradun- 248007"
"IIT Kharagpur Contact Number, Address & Location Map, Kharagpur",+91-3222-282101,chairjee@adm.iitkgp.ernet.in,http://www.iitkgp.ac.in/,"Indian Institute of Technology KharagpurKharagpur West Bengal, India- 721302"
"Medical College of Baroda Contact Number, Address & Location Map, Vadodara",+91 265 2421594,LNP3son@aol.com,http://www.medicalcollegebaroda.edu.in/,"Medical College, Baroda Anandpura, Vadodara -390001 Gujarat, India"
"Tata Institute of Social Sciences Contact Number, Address & Location Map, Mumbai",+91-22-25525000,infomumbai@tiss.edu,http://www.tiss.edu,"V.N. Purav Marg, Deonar, Mumbai - 400088"
"Dr Vaishampayan Memorial Government Medical College Contact Number, Address & Location Map, Solapur",02172749401,deansolapur@gmail.com,http://www.vmgmc-hsolapur.org,"Opp. District Court, Solapur-413003, MAHARASHTRA, INDIA"
"Baroda Homeopathic Medical College Contact Number, Address & Location Map, Vadodara",91-0265 237 015,admission@bhmcindia.in,http://www.bhmcindia.in/about-us.php,"Nr. Sonarkui, Opp. Xavier Technical Institute,Sindhrot Road , Sevasi, Vadodara - 391101"
"Baruipur College Contact Number, Address & Location Map, Baruipur",+91-33-2423-0447,baruipurcollege@gmail.com,http://www.baruipurcollege.ac.in,Purandarpur MathP.S. BaruipurSouth 24-ParganasState: West BengalCountry:INDIAPin. 743610
"Belda College Contact Number, Address & Location Map, Midnapore",+91-03229-256221,mondalprincipal@yahoo.co.in,http://www.beldacollege.org.in,AT + P.O. – BELDADIST. – PASCHIM MEDINIPURPIN 721424WEST BENGAL
"Berhampore Girls' College Contact Number, Address & Location Map, Berhampore",+91-03482-251193,office@berhamporegirlscollege.org,http://www.berhamporegirlscollege.org/,"Berhampore Girls' College,P.O. - BerhamporeDist. - Murshidabad,Pin No. - 742101,West Bengal"
"Bethany College of Nursing Contact Number, Address & Location Map, Durg",0788 2329949,bethanycollegeofnursing@gmail.com,http://www.bcn-bhilai.com,"Borsi, Durg, Chattisgarh, 491001"
"C.B. Guttal Ayurvedic Medical College Contact Number, Address & Location Map, Dharwad",0836-2486951,cbgamcdwd0014@gmail.com,http://www.cbguttalamc.in/showpage.php?id=cbgamc,"R.F.Neeralakatti educational campus,Garag road, Mummigatti, Dharwad 580011,Karnataka"
"Bengal Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Kolkata",0341-2305851,bhmchasansol713301@gmail.com,http://bhmch.in,"Asansol,Burdwan, West Bengal India"
"Cardamom Planters' Association College Contact Number, Address & Location Map, Theni",04546 280209,cpacollege2010@gmail.com,http://www.cpacollege.org,"Pankajam Nagar,Bodinayakanur, Theni . Tamilnadu.India"
"CSMSS Aurangabad Contact Number, Address & Location Map, Aurangabad",240-6646202,office@csmssayurved.com,http://www.csmssayurved.com,"Kanchanwadi, Paithan Road, Aurangabad Maharashtra, India - 431001"
"Jawahar Educations Pvt. Ltd. Contact Number, Address & Location Map, Nagpur",info@jeindia.com,http://www.jeindia.com,"PLOT NO.11, DAGA LAYOUT, NORTH AMBAJHARI ROAD NEAR NIT SWIMMING POOL, NAGPUR-440033"
"Pratap Chandra Memorial Homoeopathic Hospital & College Contact Number, Address & Location Map, Kolkata",033-23526437,pcmhhc@gmail.com,http://www.pcmhhc.org/,"14/1, Mahanambrata Sarani (Narkeldanga North Road), Kolkata-700011, West Bengal, India."
"Career College, Bhopal Contact Number, Address & Location Map, Bhopal",9329573895,info@careercollegeindia.com,http://careercollegeindia.com/,Career College Campus Opposite Dussehra Maidan Govindpura(BHEL) Bhopal - 462023
"CIC Chennai Contact Number, Address & Location Map, Chennai",044 22209150,cancer_institute_wia@vsnl.com,http://cancerinstitutewia.in/CIWIA,"No:38, Sardar Patel Road, Adyar,Chennai 600036"
"Central India College of Nursing Contact Number, Address & Location Map, Rajnandgaon",91- 93009 70515,ciconrj@yahoo.co.in,http://www.ciconrj.com/,"G.E. Road Dewada Chowk Kopedih Road,Gram Dewda, Dist. Rajnandgaon(C.G.) India"
"CBPACS New Delhi Contact Number, Address & Location Map, New Delhi",cbpayurved@gmail.com,http://cbpacs.com,"Village Khera Dabar, Najafgarh, New Delhi-110073"
"Ch. S. D. St. Theresa College Contact Number, Address & Location Map, Elura",8812-250380,sttheresacollegeeluru14@gmail.com,http://www.chsd-theresacollege.net,"10th Rd, Sriram Nagar, Eluru, Andhra Pradesh 534006, India"
"KVA DAV college for women Contact Number, Address & Location Map, Karnal",184 - 2252329,kvadavw@gmail.com,http://www.kvadav.com/,"Railway Road, Karnal - 132001,Haryana, INDIA"
"Government Girls' P.G. College Contact Number, Address & Location Map, Gazipur",0548 2220363,principal@gwpgc.ac.in,http://gwpgc.ac.in/,"GOVERNMENT GIRLS’ P.G. COLLEGE,GHAZIPUR, U.P.-233001, INDIA"
"DAV Post Graduate College Contact Number, Address & Location Map, Varanasi",0542 - 2214438,dav_degvns@sify.com,http://www.davpgvns.ac.in/,"Maharshi Dayanand Marg, Narharpura, Ausanganj, Varanasi"
"D.A. Pandu Memorial R.V Dental College Contact Number, Address & Location Map, Bengaluru",080-22445754,principalrvdc@yahoo.com,http://rvdentalcollege.org,"CA-37, 24th Main, I Phase J.P.Nagar Banglore Karnataka India"
"Dyal Singh (P.G.) College Contact Number, Address & Location Map, Karnal",0184-2252030,dsckarnal@gmail.com,http://dsckarnal.org/,"Dyal Singh College,Karnal-132001,Haryana"
"SGGS Khalsa College Contact Number, Address & Location Map, Hoshiarpur",91 1884 245235,info@sggskcm.org,http://sggskcm.org,"MAHILPUR,Distt. HOSHIARPUR (PUNJAB)"
"Yadava College Contact Number, Address & Location Map, Madurai",+91-0452-2680362,principal@yadavacollege.org,http://www.yadavacollege.org,Yadava CollegeTiruppalaiMadurai-14TamilNadu
"Hooghly Mohsin College Contact Number, Address & Location Map, Hooghly",(033) 2680 2252,principal@hooghlymohsincollege.org info@hooghlymohsincollege.org,http://www.hooghlymohsincollege.org/,"Hooghly Mohsin CollegernP.O.- Chinsurah, Dist.- Hooghly,rnWest Bengal, India u2013 712 101"
"ICH Kolkata Contact Number, Address & Location Map, Kolkata",ichcal@yahoo.com,http://www.ichcalcutta.org/,"11, Dr Biresh Guha Street Kolkata 700017, West Bengal, India"
"Institute of Life Science Contact Number, Address & Location Map, Ahmedabad",79-26302414,office_ils@ahduni.edu.in,http://ils.ahduni.edu.in/,"Opp University Bus Stand,University Road, Navrangpura,Ahmedabad – 380009Gujarat, INDIA"
"Lyallpur Khalsa College Contact Number, Address & Location Map, Ludhiana",0181-2241465,lkcjald@yahoo.com,http://www.lkc.ac.in,"G.T. Road, Jalandhar Punjab India"
"Hindu College (HCA), Amritsar Contact Number, Address & Location Map, Amritsar",0183-2547147,principalhca@gmail.com,http://www.hinducollege.in,"Hindu College Amritsar,Dhab Khatikan Amritsar,Punjab Pin. 143001."
"Jhargram Raj College Contact Number, Address & Location Map, Jaigaon",+9103221255022,admission@jrc.ac.in,http://www.jrc.ac.in/,JhargramPaschim Medinipur
"Kalyani Mahavidyalaya Contact Number, Address & Location Map, Nadia",+91-33 2582-1390,klymahavidyalaya@gmail.com,http://www.kalyanimahavidyalaya.in,"City Centre Complex, PO: Kalyani, Dist: Nadia, West Bengal, PIN: 741235"
"Krishnath College Contact Number, Address & Location Map, Murshidabad",+91 3482 252 069,secretary@krishnathcollege.org,http://www.krishnathcollege.com,"1,Surya Sen Road, P.O. Berhampore, Pin code - 742101"
"Mahadevananda Mahavidyalaya Contact Number, Address & Location Map, Barrackpore",+91-33-2593-0843,mahadevanandamahavidyalaya@gmail.com,http://www.mahadevanandamahavidyalaya.com,"Mahadevananda MahavidyalayaMonirampore, Barrackpore,Kolkata – 700 120, India"
"Mahishadal Raj College Contact Number, Address & Location Map, Burdwan",+91-03224   240220,mrc_mdl@yahoo.co.in,http://mahishadalrajcollege.com,P.O & P.S- MahishadalDist- Purba Medinipur. PIN- 721628
"Jaipur Hospital College Of Nursing Contact Number, Address & Location Map, Jaipur",141-2781602,jhnursingcollege@gmail.com,http://www.jhnursingcollege.com,"Shipra Path, Adjoining Technology Park, Mansarovar, Jaipur-302020"
"MLR institute of Pharmacy Contact Number, Address & Location Map, Hyderabad",08418-255010,mlrinstituteofpharmacy@gmail.com,http://www.mlrip.ac.in,DundigalQutbullapurHyderabad Telangana India
"Panskura Banamali College Contact Number, Address & Location Map, Midnapore",+91-03228-252222,principal.pbc@gmail.com,http://panskurabanamalicollege.org,"Panskura R.S., East Midnapore , West Bengal , India Pin Code: 721 152"
"Sanatan Dharma College Contact Number, Address & Location Map, Ambala",0171 - 2630283,principal@sdcollegeambala.org,http://www.sdcollegeambala.org/,"Jagadhari Road,Ambala Cantt, Haryana 133001 (Haryana)"
"Rammohan College Contact Number, Address & Location Map, Kolkata",91-33-23505687,rammohancollege@yahoo.in,http://www.rammohancollege.org/,"Ram Mohan College,102/1, Raja Rammohan Sarani, Kolkata-700 009"
"Sacred Heart College (SHC), Vellore Contact Number, Address & Location Map, Vellore",04179-220553,office@shctpt.edu,http://www.shctpt.edu,"Sacred Heart College(Autonomous),Tirupattur-635 601,Vellore(Dt),Tamil Nadu"
"Sambhram Institute of Medical Sciences and Research Contact Number, Address & Location Map, Bengaluru",08153-263230,simsar@sambhram.org,http://sambhrammedical.com,BengaluruKarnataka  India
"Saveetha Medical College and Hospital Contact Number, Address & Location Map, Kanchipuram",044 - 66726614,contact@saveetha.com,http://www.saveetha.com/medicine/,No.162Poonamalle High RdVelappanchavadiChennaiTamil Nadu 600072
"Siliguri College Contact Number, Address & Location Map, Darjeeling",+91-0353-2436590,siliguricollege.2014@gmail.com,http://siliguricollege.org.in/admissioncommittee.php,SILIGURI COLLEGEP.O. SILIGURIDIST. DARJEELINGWEST BENGAL PIN : 734001
"Sonarpur Mahavidyalaya Contact Number, Address & Location Map, Kolkata",+91-9133-24346987,mahavidyalayasonarpur@yahoo.in,http://www.sonarpurmahavidyalaya.net/,Sahid Biswanath SaraniP.O: RajpurDistrict: South 24 ParganasState: West BengalIndiaPIN Code: 700149
"Jaya Group of Institutions Contact Number, Address & Location Map, Chennai",044   26492525,info@jcetech.ac.in,http://www.jayagc.org,"JAYA COLLEGE OF ENGINEERING AND TECNOLOGY,POONAMALLEE BY-PASS ROAD,POONAMALLEE,CHENNAI-56,"
"Meenakshi College for Women Contact Number, Address & Location Map, Chennai",044-2472 5466,office@meenakshicollege.com,http://www.meenakshicollege.com,"Meenakshi College for Women,363, Arcot Road (NSK Salai),Kodambakkam,Chennai 600 024,Tamil Nadu, India"
"Ramananda College Contact Number, Address & Location Map, Bankura",+91 3244-252059,contact@ramanandacollege.org,http://www.ramanandacollege.org/,Bishnupur : BankuraPin - 722122West Bengal
"MIOT International Contact Number, Address & Location Map, Chennai",+91 44 42002288,chief@miothospitals.com,http://www.miotinternational.com/,"4/112, Mount Poonamalle Road rnManapakkam, Chennai - 600 089 rnTamil Nadu, INDIA"
"Bhargav Degree College Contact Number, Address & Location Map, Katra",01923-246169,http://bhargavadegreecollegesamba.com,"NH1A, Samba, Jammu and Kashmir 184121"
"Tripura Institute of Paramedical Sciences Contact Number, Address & Location Map, North Tripura",(0381) 2370072,info@tipsindia.co.in,http://www.bipstrust.org/tips/,"Hapania, Amtali, Tripura, Pin - 799 014"
"MSSW Chennai Contact Number, Address & Location Map, Chennai",+91 44 28192156,mailtoprincipal@yahoo.co.in,http://www.mssw.in,"32, CASA Major Rd, Egmore, Chennai, Tamil Nadu 600008, India"
"Government College (GC), Hisar Contact Number, Address & Location Map, Hisar",01662-236384,principal@gchisar.com,http://www.gchisar.com,"Govt. Post Graduate College,Rajgarh Road, Hisar-125001State : Haryana"
"JLNMC Ajmer Contact Number, Address & Location Map, Ajmer",+91-9414834332,principal@jnmc.edu,https://www.jnmc.edu,"Medical College Ajmer,Kala Bagh,Ajmer, Rajasthan 305001"
"J J College Of Arts And Science Contact Number, Address & Location Map, Pudukkottai",04322 - 261801,jjcollege.pdkt@gmail.com,http://www.jjcoll.in/,"Sivapuram,(Post), Pudukkottai - 622 422 Tamil Nadu."
"GKNM HOSPITAL Coimbatore Contact Number, Address & Location Map, Coimbatore",0422-224 5000,gknmh@vsnl.com,http://www.gknmhospital.org,"P.B. No. 6327, Nethaji Road, Pappanaickenpalayam,  Coimbatore - 641 037"
"Government Medical College (GMCA), Akola Contact Number, Address & Location Map, Akola",0724-2431960,acadgmca@hotmail.com,http://www.gmcakola.in,"Bhandaraj BK, Akola, Maharashtra 444002"
"Goswami Ganesh Dutta Sanatan Dharma College Contact Number, Address & Location Map, Faridabad",ggdsd1955@rediffmail.com,http://www.ggdsdcollegepalwal.in/
"AMCAS Chennai Contact Number, Address & Location Map, Chennai",044-2246 1418,info.amcas@asaneducation.com,http://www.amcas.in,"1/176, Bharathiyar Salai,Velachery - Tambaram Road,Jaladampet,Chennai - 600 100,Tamil Nadu, India"
"Newman College Contact Number, Address & Location Map, Thodupuzha",04862-222686,principal@newmancollege.ac.in,http://www.newmancollege.ac.in/,"Idukki District, Kerala- 685 585"
"M.G.R. College Contact Number, Address & Location Map, Krishnagiri",9443891217 / 9444501396 / 9442829926,vjidurai@gmail.com,https://www.mgrcollege.ac.in/,"Dr. MGR Nagar, Kumudhepalli, Hosur, Krishnagiri, Tamilnadu - 635130"
"Prabhat Kumar College Contact Number, Address & Location Map, Contai",03220255020,pkcollege.contai@gmail.com,http://pkcollegecontai.ac.in/index.aspx,"Prabhat Kumar College,P.O.: + P.S.: Contai, DIST.: Purba Medinipur,West Bengal, PIN: 721401"
"Nightingale Institute of Nursing (NIN), Bangalore Contact Number, Address & Location Map, Bengaluru",91+80+2314 2665,info@nightingale.org.in,http://www.nightingale.org.in,"Guruvannadevara Mutt,Near SBI Quatres,Magadi Road,Banglore-560 023."
"P.S.G. College of Nursing Contact Number, Address & Location Map, Coimbatore",91-422-4345862,principal@psgnursing.ac.in,http://www.psgnursing.ac.in,"PSG COLLEGE OF NURSING,Peelamedu, Coimbatore – 641 004, Tamil Nadu, India."
"Sivaraj Medical college Contact Number, Address & Location Map, Salem",427 - 2481006,admin@sivarajcolleges.org,http://www.sivarajcolleges.org/,"Siddhar Kovil Road, Thumbathulipatty, Salem - 636 307, Tamil Nadu, India"
"Tilak Ayurved Mahavidyalaya Contact Number, Address & Location Map, Pune",+91 20 26336755,info@tilakayurved.org,http://www.tilakayurved.org,"583/2, Rasta Peth,Pune 411011, Maharashtra, India"
"K.M.C.H. College of Nursing Contact Number, Address & Location Map, Coimbatore",0422-4323721,info@kmchcon.ac.in,http://www.kmchcon.ac.in/,"KMCH Campus, Avinashi Road, Coimbatore – 641014"
"Mahatma Gandhi Memorial College Contact Number, Address & Location Map, Udupi",0820 - 2520359,principal_mgm@yahoo.co.in,http://www.mgmudupi.ac.in,"Udupi Taluk and District,Karnataka, India,PIN : 576102"
"MGMCRI Puducherry Contact Number, Address & Location Map, Puducherry",0413-2615449,info@mgmcri.ac.in,http://www.mgmcri.ac.in,"Pillaiyarkuppam, Pondicherry - 607 402"
"Mahatma Gandhi Homeopathy College Contact Number, Address & Location Map, Jabalpur",0761-421809,vermar_rajuverma@yahoo.co.in,http://www.mghmc.org,"Delite Talkies Campus, South Civil Lines, Jabalpur,Near Main Railway Station Walking Distance from Platform No. 1"
"Sheth P.T. Mahila College of Arts and Home Science Contact Number, Address & Location Map, Surat",261 2665846,office.sptmc@gmail.com,http://www.sptmcollege.in,"Vanita Vishram, Athwagate Surat - 395 001. Gujarat (India)"
"Mandya Institute of Medical Sciences Contact Number, Address & Location Map, Bengaluru",+91-08232-222086,mimsmandya@gmail.com,http://www.mimsmandya.org,"Bangalore-Mysore Road,Mandya - 571 401,Karnataka State,INDIA"
"Sumatibhai Shah Ayurved Mahavidyalaya Contact Number, Address & Location Map, Pune",020-26998937,ssayu@rediffmail.com,http://www.ssayurved.org/sumatibhai-shah-ayurved-mahavidyalaya.htm,"Survey no. 165-A, Malwadi, Hadapsar Pune - Solapur National Highway Pune, Maharashtra 411028"
"Mamata College of Nursing Contact Number, Address & Location Map, Khammam",08742-230862,infomamata@yahoo.co.in,http://www.mamata.org/nursing_college.html,"Mamata College of Nursing,# 5-7-200,Mamata General Hospital Campus,Khammam-507 002. Telangana  INDIA."
"Maniba Bhula Nursing College Contact Number, Address & Location Map, Surat",(02625) 254141,director.mbnc@utu.ac.in,http://mbnc.edu.in,"Maliba Campus,Gopal Vidyanagar,Bardoli Mahuva Road, TARSADIDist: Surat - 394 350, Gujarat (INDIA)"
"Manjara Ayurved Medical College & Hospital Contact Number, Address & Location Map, Latur",02382 - 244677,manjaraayurved1@rediffmail.com,http://www.mamchlatur.com/college.htm,"Behind Bus Stand, Gandhi Maidan, Latur - 413512 (MS)"
